cost|feature_combination|train_MSE|test_MSE|train_r^2|test_r^2|train_acc|test_acc|train_F1|test_F1
64|['AirTemp', 'QV', 'Omega', 'Lon', 'dOmega', 'dUWinds']|0.10901960784313726|0.10658307210031348|0.5638142411050778|0.5719852803346455|0.8909803921568628|0.8934169278996865|0.8874493927125506|0.8966565349544073
16|['AirTemp', 'QV', 'Omega', 'SeaLevPress', 'Lat', 'Lon']|0.12470588235294118|0.10658307210031348|0.5010537002568876|0.5719852803346455|0.8752941176470588|0.8934169278996865|0.8718775181305398|0.8966565349544073
16|['AirTemp', 'Omega', 'UWinds', 'Lon', 'dAirTemp', 'dOmega']|0.1203921568627451|0.10501567398119123|0.5183128489901399|0.5782796144473713|0.8796078431372549|0.8949843260188087|0.8746427113107391|0.8964451313755796
9|['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dLat']|0.1188235294117647|0.10501567398119123|0.524588903074959|0.5782796144473713|0.8811764705882353|0.8949843260188087|0.8763769889840881|0.8964451313755796
16|['AirTemp', 'QV', 'Omega', 'UWinds', 'dSeaLevPress', 'dUWinds']|0.11960784313725491|0.10501567398119123|0.5214508760325495|0.5782796144473713|0.8803921568627451|0.8949843260188087|0.8769665187575636|0.8964451313755796
25|['AirTemp', 'QV', 'Omega', 'UWinds', 'Lat', 'Lon']|0.1188235294117647|0.10658307210031348|0.524588903074959|0.5719852803346455|0.8811764705882353|0.8934169278996865|0.8785571142284571|0.8963414634146342
16|['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'LifeTime']|0.11686274509803922|0.10658307210031348|0.5324339706809827|0.5719852803346455|0.8831372549019608|0.8934169278996865|0.8791565287915653|0.8963414634146342
16|['AirTemp', 'QV', 'Omega', 'UWinds', 'dSeaLevPress', 'LifeTime']|0.11960784313725491|0.10658307210031348|0.5214508760325495|0.5719852803346455|0.8803921568627451|0.8934169278996865|0.8767676767676768|0.8963414634146342
49|['AirTemp', 'QV', 'Omega', 'Lon', 'dQV']|0.11450980392156863|0.10658307210031348|0.5418480518082113|0.5719852803346455|0.8854901960784314|0.8934169278996865|0.8824476650563607|0.8963414634146342
16|['AirTemp', 'QV', 'Omega', 'UWinds', 'VWinds', 'dVWinds']|0.11764705882352941|0.10658307210031348|0.5292959436385732|0.5719852803346455|0.8823529411764706|0.8934169278996865|0.8797113071371291|0.8963414634146342
9|['AirTemp', 'QV', 'Omega', 'UWinds', 'Lon', 'dVWinds']|0.12156862745098039|0.10658307210031348|0.5136058084265256|0.5719852803346455|0.8784313725490196|0.8934169278996865|0.875|0.8963414634146342
49|['AirTemp', 'Omega', 'UWinds', 'Lon', 'LifeTime']|0.1223529411764706|0.10658307210031348|0.5104677813841161|0.5719852803346455|0.8776470588235294|0.8934169278996865|0.8744971842316975|0.8963414634146342
16|['AirTemp', 'QV', 'Omega', 'UWinds', 'WaveTrajectory', 'dVWinds']|0.1207843137254902|0.10658307210031348|0.5167438354689351|0.5719852803346455|0.8792156862745099|0.8934169278996865|0.875605815831987|0.8963414634146342
36|['AirTemp', 'QV', 'Omega', 'Lon', 'dOmega', 'dUWinds']|0.11294117647058824|0.10658307210031348|0.5481241058930303|0.5719852803346455|0.8870588235294118|0.8934169278996865|0.8833063209076175|0.8963414634146342
25|['AirTemp', 'QV', 'Omega', 'UWinds', 'dOmega', 'LifeTime']|0.11215686274509803|0.10501567398119123|0.5512621329354398|0.5782796144473713|0.8878431372549019|0.8949843260188087|0.8840227088402269|0.8961240310077518
64|['AirTemp', 'Omega', 'UWinds', 'Lon', 'dOmega', 'dSeaLevPress']|0.11019607843137255|0.10501567398119123|0.5591072005414636|0.5782796144473713|0.8898039215686274|0.8949843260188087|0.8856328856328856|0.8961240310077518
4|['AirTemp', 'QV', 'Omega', 'UWinds', 'Lat', 'Lon']|0.12627450980392158|0.10658307210031348|0.49477764617206854|0.5719852803346455|0.8737254901960785|0.8934169278996865|0.8700564971751413|0.8960244648318043
49|['AirTemp', 'QV', 'Omega', 'Lon', 'dOmega', 'dVWinds']|0.11372549019607843|0.10658307210031348|0.5449860788506208|0.5719852803346455|0.8862745098039215|0.8934169278996865|0.8822095857026808|0.8960244648318043
81|['AirTemp', 'QV', 'Omega', 'Lon', 'dQV']|0.11333333333333333|0.10658307210031348|0.5465550923718255|0.5719852803346455|0.8866666666666667|0.8934169278996865|0.8839823364110798|0.8960244648318043
9|['AirTemp', 'QV', 'Omega', 'UWinds', 'dSeaLevPress', 'dVWinds']|0.12117647058823529|0.10658307210031348|0.5151748219477303|0.5719852803346455|0.8788235294117647|0.8934169278996865|0.8748481166464156|0.8960244648318043
9|['AirTemp', 'QV', 'Omega', 'UWinds', 'Lat', 'LifeTime']|0.12431372549019608|0.10658307210031348|0.5026227137780923|0.5719852803346455|0.875686274509804|0.8934169278996865|0.8722289399435711|0.8960244648318043
9|['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dVWinds']|0.12862745098039216|0.10658307210031348|0.48536356504484|0.5719852803346455|0.8713725490196078|0.8934169278996865|0.8661224489795919|0.8960244648318043
9|['AirTemp', 'QV', 'Omega', 'UWinds', 'Lat', 'dVWinds']|0.12196078431372549|0.10658307210031348|0.5120367949053208|0.5719852803346455|0.8780392156862745|0.8934169278996865|0.8738336713995943|0.8960244648318043
25|['AirTemp', 'QV', 'Omega', 'SeaLevPress', 'UWinds', 'LifeTime']|0.12|0.10658307210031348|0.5198818625113447|0.5719852803346455|0.88|0.8934169278996865|0.8764135702746364|0.8960244648318043
81|['AirTemp', 'QV', 'Omega', 'SeaLevPress', 'UWinds', 'LifeTime']|0.11450980392156863|0.10658307210031348|0.5418480518082113|0.5719852803346455|0.8854901960784314|0.8934169278996865|0.8826366559485531|0.8960244648318043
100|['AirTemp', 'QV', 'Omega', 'UWinds', 'VWinds', 'dAirTemp']|0.10862745098039216|0.10658307210031348|0.5653832546262827|0.5719852803346455|0.8913725490196078|0.8934169278996865|0.889155662264906|0.8960244648318043
64|['AirTemp', 'Omega', 'SeaLevPress', 'UWinds', 'Lon']|0.12392156862745098|0.10658307210031348|0.5041917272992971|0.5719852803346455|0.876078431372549|0.8934169278996865|0.8723747980613894|0.8960244648318043
81|['AirTemp', 'Omega', 'SeaLevPress', 'UWinds', 'Lon']|0.12313725490196079|0.10658307210031348|0.5073297543417066|0.5719852803346455|0.8768627450980392|0.8934169278996865|0.8731825525040388|0.8960244648318043
64|['AirTemp', 'QV', 'Omega', 'UWinds', 'VWinds', 'dQV']|0.10627450980392157|0.10658307210031348|0.5747973357535112|0.5719852803346455|0.8937254901960784|0.8934169278996865|0.8909456740442656|0.8960244648318043
36|['AirTemp', 'Omega', 'SeaLevPress', 'UWinds', 'LifeTime']|0.12901960784313726|0.10658307210031348|0.48379455152363526|0.5719852803346455|0.8709803921568627|0.8934169278996865|0.8669632025879499|0.8960244648318043
36|['AirTemp', 'QV', 'Omega', 'UWinds', 'VWinds']|0.12|0.10815047021943573|0.5198818625113447|0.5656909462219197|0.88|0.8918495297805643|0.8778930566640063|0.8959276018099547
64|['AirTemp', 'QV', 'Omega', 'UWinds', 'VWinds']|0.11647058823529412|0.10815047021943573|0.5340029842021875|0.5656909462219197|0.8835294117647059|0.8918495297805643|0.881437125748503|0.8959276018099547
49|['AirTemp', 'QV', 'Omega', 'SeaLevPress', 'Lat', 'Lon']|0.11960784313725491|0.10815047021943573|0.5214508760325495|0.5656909462219197|0.8803921568627451|0.8918495297805643|0.8772635814889336|0.8959276018099547
64|['AirTemp', 'QV', 'Omega', 'SeaLevPress', 'Lat', 'Lon']|0.11960784313725491|0.10815047021943573|0.5214508760325495|0.5656909462219197|0.8803921568627451|0.8918495297805643|0.8772635814889336|0.8959276018099547
9|['AirTemp', 'QV', 'Omega', 'Lon', 'dQV', 'dSeaLevPress']|0.11686274509803922|0.10658307210031348|0.5324339706809827|0.5719852803346455|0.8831372549019608|0.8934169278996865|0.8788617886178863|0.8957055214723926
16|['AirTemp', 'QV', 'Omega', 'UWinds', 'Lat']|0.12627450980392158|0.10658307210031348|0.49477764617206854|0.5719852803346455|0.8737254901960785|0.8934169278996865|0.870265914585012|0.8957055214723926
9|['AirTemp', 'QV', 'Omega', 'UWinds', 'LifeTime']|0.12549019607843137|0.10658307210031348|0.49791567321447816|0.5719852803346455|0.8745098039215686|0.8934169278996865|0.870967741935484|0.8957055214723926
9|['AirTemp', 'QV', 'Omega', 'SeaLevPress', 'UWinds', 'Lat']|0.12549019607843137|0.10658307210031348|0.49791567321447816|0.5719852803346455|0.8745098039215686|0.8934169278996865|0.8707592891760905|0.8957055214723926
9|['AirTemp', 'Omega', 'UWinds', 'Lon', 'LifeTime']|0.13058823529411764|0.10658307210031348|0.47751849743881625|0.5719852803346455|0.8694117647058823|0.8934169278996865|0.8644688644688644|0.8957055214723926
9|['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dSeaLevPress']|0.12196078431372549|0.10658307210031348|0.5120367949053208|0.5719852803346455|0.8780392156862745|0.8934169278996865|0.8740380720939652|0.8957055214723926
16|['AirTemp', 'QV', 'Omega', 'Lon', 'dOmega']|0.1203921568627451|0.10658307210031348|0.5183128489901399|0.5719852803346455|0.8796078431372549|0.8934169278996865|0.8760597496972143|0.8957055214723926
4|['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon']|0.12823529411764706|0.10658307210031348|0.48693257856604477|0.5719852803346455|0.8717647058823529|0.8934169278996865|0.867342799188641|0.8957055214723926
9|['AirTemp', 'Omega', 'UWinds', 'Lat', 'Lon', 'WaveTrajectory']|0.12274509803921568|0.10658307210031348|0.5088987678629113|0.5719852803346455|0.8772549019607843|0.8934169278996865|0.8726088726088725|0.8957055214723926
49|['AirTemp', 'Omega', 'UWinds', 'Lat', 'Lon', 'WaveTrajectory']|0.11803921568627451|0.10658307210031348|0.5277269301173685|0.5719852803346455|0.8819607843137255|0.8934169278996865|0.8780882948562171|0.8957055214723926
4|['AirTemp', 'QV', 'Omega', 'Lon', 'dAirTemp', 'dOmega']|0.12313725490196079|0.10658307210031348|0.5073297543417066|0.5719852803346455|0.8768627450980392|0.8934169278996865|0.8721498371335505|0.8957055214723926
36|['AirTemp', 'QV', 'Omega', 'UWinds', 'VWinds', 'WaveTrajectory']|0.11176470588235295|0.10658307210031348|0.5528311464566446|0.5719852803346455|0.888235294117647|0.8934169278996865|0.8848484848484848|0.8957055214723926
49|['AirTemp', 'QV', 'Omega', 'UWinds', 'VWinds', 'WaveTrajectory']|0.10941176470588235|0.10658307210031348|0.5622452275838731|0.5719852803346455|0.8905882352941177|0.8934169278996865|0.887363746467501|0.8957055214723926
81|['AirTemp', 'QV', 'Omega', 'UWinds', 'dOmega', 'dVWinds']|0.10705882352941176|0.10658307210031348|0.5716593087111017|0.5719852803346455|0.8929411764705882|0.8934169278996865|0.8889792598617324|0.8957055214723926
100|['AirTemp', 'QV', 'Omega', 'UWinds', 'dOmega', 'dVWinds']|0.10549019607843137|0.10658307210031348|0.5779353627959207|0.5719852803346455|0.8945098039215686|0.8934169278996865|0.8907835972391392|0.8957055214723926
100|['AirTemp', 'QV', 'Omega', 'UWinds', 'Lon']|0.11607843137254902|0.10815047021943573|0.5355719977233923|0.5656909462219197|0.883921568627451|0.8918495297805643|0.8818834796488427|0.8956127080181543
81|['AirTemp', 'QV', 'Omega', 'Lon', 'dQV', 'dSeaLevPress']|0.11098039215686274|0.10815047021943573|0.5559691734990541|0.5656909462219197|0.8890196078431373|0.8918495297805643|0.8851926977687627|0.8956127080181543
100|['AirTemp', 'QV', 'Omega', 'Lon', 'LifeTime']|0.11803921568627451|0.10815047021943573|0.5277269301173685|0.5656909462219197|0.8819607843137255|0.8918495297805643|0.878677952438533|0.8956127080181543
25|['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon']|0.11607843137254902|0.10815047021943573|0.5355719977233923|0.5656909462219197|0.883921568627451|0.8918495297805643|0.8809332260659694|0.8956127080181543
25|['AirTemp', 'QV', 'Omega', 'SeaLevPress', 'Lon', 'LifeTime']|0.12117647058823529|0.10815047021943573|0.5151748219477303|0.5656909462219197|0.8788235294117647|0.8918495297805643|0.8745432399512788|0.8956127080181543
25|['AirTemp', 'QV', 'Omega', 'SeaLevPress', 'Lat', 'Lon']|0.12431372549019608|0.10815047021943573|0.5026227137780923|0.5656909462219197|0.875686274509804|0.8918495297805643|0.8723318566250503|0.8956127080181543
64|['AirTemp', 'QV', 'Omega', 'SeaLevPress', 'Lon', 'dQV']|0.11176470588235295|0.10815047021943573|0.5528311464566446|0.5656909462219197|0.888235294117647|0.8918495297805643|0.8853118712273642|0.8956127080181543
100|['AirTemp', 'QV', 'Omega', 'SeaLevPress', 'VWinds', 'Lon']|0.11607843137254902|0.10815047021943573|0.5355719977233923|0.5656909462219197|0.883921568627451|0.8918495297805643|0.8814102564102563|0.8956127080181543
9|['AirTemp', 'QV', 'Omega', 'Lon', 'LifeTime']|0.12431372549019608|0.10658307210031348|0.5026227137780923|0.5719852803346455|0.875686274509804|0.8934169278996865|0.8712951684937068|0.8953846153846154
9|['AirTemp', 'Omega', 'SeaLevPress', 'UWinds', 'Lon', 'dOmega']|0.12823529411764706|0.10658307210031348|0.48693257856604477|0.5719852803346455|0.8717647058823529|0.8934169278996865|0.8672350791717417|0.8953846153846154
9|['AirTemp', 'QV', 'Omega', 'Lon', 'dOmega']|0.12862745098039216|0.10658307210031348|0.48536356504484|0.5719852803346455|0.8713725490196078|0.8934169278996865|0.8674211802748584|0.8953846153846154
36|['AirTemp', 'QV', 'Omega', 'UWinds', 'dAirTemp']|0.11686274509803922|0.10658307210031348|0.5324339706809827|0.5719852803346455|0.8831372549019608|0.8934169278996865|0.8807045636509206|0.8953846153846154
64|['AirTemp', 'QV', 'Omega', 'UWinds', 'dOmega', 'dSeaLevPress']|0.11254901960784314|0.10658307210031348|0.549693119414235|0.5719852803346455|0.8874509803921569|0.8934169278996865|0.8837586067233699|0.8953846153846154
16|['AirTemp', 'QV', 'Omega', 'UWinds', 'Lon', 'dOmega']|0.11686274509803922|0.10658307210031348|0.5324339706809827|0.5719852803346455|0.8831372549019608|0.8934169278996865|0.8805132317562149|0.8953846153846154
81|['AirTemp', 'QV', 'Omega', 'UWinds', 'dOmega', 'LifeTime']|0.10588235294117647|0.10658307210031348|0.576366349274716|0.5719852803346455|0.8941176470588236|0.8934169278996865|0.8910411622276029|0.8953846153846154
9|['AirTemp', 'QV', 'Omega', 'dOmega', 'dVWinds', 'LifeTime']|0.12431372549019608|0.10658307210031348|0.5026227137780923|0.5719852803346455|0.875686274509804|0.8934169278996865|0.8701351904956983|0.8953846153846154
25|['AirTemp', 'QV', 'Omega', 'dOmega', 'dVWinds', 'LifeTime']|0.1188235294117647|0.10658307210031348|0.524588903074959|0.5719852803346455|0.8811764705882353|0.8934169278996865|0.8759721653704461|0.8953846153846154
81|['AirTemp', 'Omega', 'UWinds', 'Lon', 'WaveTrajectory']|0.12352941176470589|0.10658307210031348|0.5057607408205018|0.5719852803346455|0.8764705882352941|0.8934169278996865|0.872003250711093|0.8953846153846154
9|['AirTemp', 'Omega', 'UWinds', 'Lon', 'WaveTrajectory', 'LifeTime']|0.12901960784313726|0.10658307210031348|0.48379455152363526|0.5719852803346455|0.8709803921568627|0.8934169278996865|0.8660968660968661|0.8953846153846154
64|['AirTemp', 'QV', 'Omega', 'UWinds', 'Lat', 'Lon']|0.11372549019607843|0.10815047021943573|0.5449860788506208|0.5656909462219197|0.8862745098039215|0.8918495297805643|0.8840927258193445|0.8952959028831563
36|['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dOmega']|0.11176470588235295|0.10815047021943573|0.5528311464566446|0.5656909462219197|0.888235294117647|0.8918495297805643|0.8851269649334945|0.8952959028831563
25|['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'LifeTime']|0.11372549019607843|0.10815047021943573|0.5449860788506208|0.5656909462219197|0.8862745098039215|0.8918495297805643|0.8825910931174089|0.8952959028831563
36|['AirTemp', 'QV', 'Omega', 'VWinds', 'Lat', 'Lon']|0.11529411764705882|0.10815047021943573|0.5387100247658018|0.5656909462219197|0.8847058823529412|0.8918495297805643|0.8815471394037067|0.8952959028831563
16|['AirTemp', 'QV', 'Omega', 'Lon', 'dQV']|0.11686274509803922|0.10815047021943573|0.5324339706809827|0.5656909462219197|0.8831372549019608|0.8918495297805643|0.8794498381877023|0.8952959028831563
36|['AirTemp', 'QV', 'Omega', 'UWinds', 'VWinds', 'dVWinds']|0.11568627450980393|0.10815047021943573|0.537141011244597|0.5656909462219197|0.884313725490196|0.8918495297805643|0.8816686722823907|0.8952959028831563
81|['AirTemp', 'QV', 'Omega', 'UWinds', 'VWinds', 'dVWinds']|0.11372549019607843|0.10815047021943573|0.5449860788506208|0.5656909462219197|0.8862745098039215|0.8918495297805643|0.8839071257005604|0.8952959028831563
25|['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon']|0.12156862745098039|0.10815047021943573|0.5136058084265256|0.5656909462219197|0.8784313725490196|0.8918495297805643|0.875|0.8952959028831563
16|['AirTemp', 'QV', 'Omega', 'SeaLevPress', 'Lon', 'dQV']|0.11843137254901961|0.10815047021943573|0.5261579165961637|0.5656909462219197|0.8815686274509804|0.8918495297805643|0.8780290791599354|0.8952959028831563
49|['AirTemp', 'QV', 'Omega', 'SeaLevPress', 'Lon', 'dQV']|0.11215686274509803|0.10815047021943573|0.5512621329354398|0.5656909462219197|0.8878431372549019|0.8918495297805643|0.8847703464947624|0.8952959028831563
49|['AirTemp', 'QV', 'Omega', 'SeaLevPress', 'VWinds', 'Lon']|0.11764705882352941|0.10815047021943573|0.5292959436385732|0.5656909462219197|0.8823529411764706|0.8918495297805643|0.8794212218649518|0.8952959028831563
36|['AirTemp', 'QV', 'Omega', 'UWinds', 'VWinds', 'Lat']|0.11725490196078431|0.10815047021943573|0.530864957159778|0.5656909462219197|0.8827450980392156|0.8918495297805643|0.880064179703169|0.8952959028831563
81|['AirTemp', 'Omega', 'UWinds', 'Lon', 'dAirTemp', 'dOmega']|0.10745098039215686|0.10501567398119123|0.570090295189897|0.5782796144473713|0.8925490196078432|0.8949843260188087|0.888888888888889|0.8951486697965572
100|['AirTemp', 'Omega', 'UWinds', 'Lon', 'dAirTemp', 'dOmega']|0.10705882352941176|0.10501567398119123|0.5716593087111017|0.5782796144473713|0.8929411764705882|0.8949843260188087|0.8893392784758817|0.8951486697965572
4|['AirTemp', 'QV', 'Omega', 'UWinds', 'Lon', 'LifeTime']|0.12352941176470589|0.10658307210031348|0.5057607408205018|0.5719852803346455|0.8764705882352941|0.8934169278996865|0.8727272727272728|0.8950617283950617
25|['AirTemp', 'Omega', 'SeaLevPress', 'UWinds', 'Lon', 'dOmega']|0.1188235294117647|0.10658307210031348|0.524588903074959|0.5719852803346455|0.8811764705882353|0.8934169278996865|0.8769792935444579|0.8950617283950617
16|['AirTemp', 'QV', 'Omega', 'UWinds', 'dAirTemp']|0.1207843137254902|0.10658307210031348|0.5167438354689351|0.5719852803346455|0.8792156862745099|0.8934169278996865|0.8762057877813505|0.8950617283950617
64|['AirTemp', 'QV', 'Omega', 'UWinds', 'dOmega', 'LifeTime']|0.10901960784313726|0.10658307210031348|0.5638142411050778|0.5719852803346455|0.8909803921568628|0.8934169278996865|0.8877221324717285|0.8950617283950617
100|['AirTemp', 'QV', 'Omega', 'UWinds', 'dOmega', 'LifeTime']|0.10470588235294118|0.10658307210031348|0.5810733898383302|0.5719852803346455|0.8952941176470588|0.8934169278996865|0.8922083165119095|0.8950617283950617
25|['AirTemp', 'Omega', 'UWinds', 'Lon', 'dAirTemp']|0.12431372549019608|0.10658307210031348|0.5026227137780923|0.5719852803346455|0.875686274509804|0.8934169278996865|0.8713995943204867|0.8950617283950617
36|['AirTemp', 'Omega', 'UWinds', 'Lon', 'dAirTemp']|0.12156862745098039|0.10658307210031348|0.5136058084265256|0.5719852803346455|0.8784313725490196|0.8934169278996865|0.8742903487429035|0.8950617283950617
100|['AirTemp', 'Omega', 'UWinds', 'Lon', 'WaveTrajectory']|0.12313725490196079|0.10658307210031348|0.5073297543417066|0.5719852803346455|0.8768627450980392|0.8934169278996865|0.8723577235772357|0.8950617283950617
9|['AirTemp', 'QV', 'Omega', 'Lon', 'dSeaLevPress', 'LifeTime']|0.1223529411764706|0.10658307210031348|0.5104677813841161|0.5719852803346455|0.8776470588235294|0.8934169278996865|0.8726530612244898|0.8950617283950617
16|['AirTemp', 'Omega', 'UWinds', 'Lon', 'WaveTrajectory', 'LifeTime']|0.12509803921568627|0.10658307210031348|0.4994846867356829|0.5719852803346455|0.8749019607843137|0.8934169278996865|0.8705882352941176|0.8950617283950617
16|['AirTemp', 'QV', 'Omega', 'UWinds', 'WaveTrajectory', 'LifeTime']|0.12117647058823529|0.10658307210031348|0.5151748219477303|0.5719852803346455|0.8788235294117647|0.8934169278996865|0.8753529649052035|0.8950617283950617
36|['AirTemp', 'QV', 'Omega', 'UWinds', 'Lat', 'Lon']|0.11568627450980393|0.10815047021943573|0.537141011244597|0.5656909462219197|0.884313725490196|0.8918495297805643|0.8815736651947008|0.8949771689497716
49|['AirTemp', 'QV', 'Omega', 'UWinds', 'Lon', 'dQV']|0.10784313725490197|0.10815047021943573|0.5685212816686922|0.5656909462219197|0.8921568627450981|0.8918495297805643|0.8896025692492975|0.8949771689497716
25|['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dAirTemp']|0.11254901960784314|0.10815047021943573|0.549693119414235|0.5656909462219197|0.8874509803921569|0.8918495297805643|0.8845999195818255|0.8949771689497716
36|['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dAirTemp']|0.11254901960784314|0.10815047021943573|0.549693119414235|0.5656909462219197|0.8874509803921569|0.8918495297805643|0.8847852268165395|0.8949771689497716
100|['AirTemp', 'QV', 'Omega', 'UWinds', 'Lon', 'dUWinds']|0.10862745098039216|0.10815047021943573|0.5653832546262827|0.5656909462219197|0.8913725490196078|0.8918495297805643|0.8890668802563075|0.8949771689497716
81|['AirTemp', 'QV', 'Omega', 'UWinds', 'dSeaLevPress', 'LifeTime']|0.11294117647058824|0.10815047021943573|0.5481241058930303|0.5656909462219197|0.8870588235294118|0.8918495297805643|0.8843373493975903|0.8949771689497716
64|['AirTemp', 'QV', 'Omega', 'UWinds', 'Lon', 'dAirTemp']|0.10705882352941176|0.10815047021943573|0.5716593087111017|0.5656909462219197|0.8929411764705882|0.8918495297805643|0.8911049062624651|0.8949771689497716
64|['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dLat']|0.11647058823529412|0.10815047021943573|0.5340029842021875|0.5656909462219197|0.8835294117647059|0.8918495297805643|0.8799029518803072|0.8949771689497716
16|['AirTemp', 'QV', 'Omega', 'UWinds', 'Lon', 'dVWinds']|0.11960784313725491|0.10815047021943573|0.5214508760325495|0.5656909462219197|0.8803921568627451|0.8918495297805643|0.8772635814889336|0.8949771689497716
49|['AirTemp', 'Omega', 'UWinds', 'Lat', 'Lon', 'LifeTime']|0.11607843137254902|0.10815047021943573|0.5355719977233923|0.5656909462219197|0.883921568627451|0.8918495297805643|0.8811244979919678|0.8949771689497716
64|['AirTemp', 'Omega', 'UWinds', 'Lon', 'LifeTime']|0.12196078431372549|0.10815047021943573|0.5120367949053208|0.5656909462219197|0.8780392156862745|0.8918495297805643|0.8751505419510237|0.8949771689497716
100|['AirTemp', 'Omega', 'UWinds', 'Lon', 'LifeTime']|0.12|0.10815047021943573|0.5198818625113447|0.5656909462219197|0.88|0.8918495297805643|0.8771084337349397|0.8949771689497716
9|['AirTemp', 'QV', 'Omega', 'UWinds', 'WaveTrajectory', 'dVWinds']|0.12196078431372549|0.10815047021943573|0.5120367949053208|0.5656909462219197|0.8780392156862745|0.8918495297805643|0.8739359546007297|0.8949771689497716
16|['AirTemp', 'QV', 'Omega', 'Lat', 'Lon', 'dSeaLevPress']|0.1207843137254902|0.10815047021943573|0.5167438354689351|0.5656909462219197|0.8792156862745099|0.8918495297805643|0.875605815831987|0.8949771689497716
81|['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon']|0.11960784313725491|0.10815047021943573|0.5214508760325495|0.5656909462219197|0.8803921568627451|0.8918495297805643|0.8772635814889336|0.8949771689497716
36|['AirTemp', 'Omega', 'SeaLevPress', 'UWinds', 'Lon']|0.12745098039215685|0.10815047021943573|0.4900706056084543|0.5656909462219197|0.8725490196078431|0.8918495297805643|0.8687928946306015|0.8949771689497716
64|['AirTemp', 'QV', 'Omega', 'Lon', 'dAirTemp', 'dQV']|0.10823529411764705|0.109717868338558|0.5669522681474874|0.5593966121091939|0.8917647058823529|0.890282131661442|0.8896|0.8948948948948949
100|['AirTemp', 'Omega', 'SeaLevPress', 'UWinds', 'Lon', 'dOmega']|0.11098039215686274|0.10658307210031348|0.5559691734990541|0.5719852803346455|0.8890196078431373|0.8934169278996865|0.8856565656565658|0.8947368421052632
9|['AirTemp', 'QV', 'Omega', 'UWinds', 'dAirTemp']|0.1203921568627451|0.10658307210031348|0.5183128489901399|0.5719852803346455|0.8796078431372549|0.8934169278996865|0.8762595727529222|0.8947368421052632
9|['AirTemp', 'Omega', 'UWinds', 'Lon', 'dAirTemp', 'LifeTime']|0.12588235294117647|0.10658307210031348|0.4963466596932734|0.5719852803346455|0.8741176470588236|0.8934169278996865|0.8687116564417179|0.8947368421052632
36|['AirTemp', 'QV', 'Omega', 'SeaLevPress', 'UWinds', 'dAirTemp']|0.10901960784313726|0.10658307210031348|0.5638142411050778|0.5719852803346455|0.8909803921568628|0.8934169278996865|0.8881737731295253|0.8947368421052632
9|['AirTemp', 'Omega', 'UWinds', 'VWinds', 'dAirTemp', 'dQV']|0.11843137254901961|0.10658307210031348|0.5261579165961637|0.5719852803346455|0.8815686274509804|0.8934169278996865|0.8773354995938262|0.8947368421052632
36|['AirTemp', 'QV', 'Omega', 'Lon', 'LifeTime']|0.12274509803921568|0.10815047021943573|0.5088987678629113|0.5656909462219197|0.8772549019607843|0.8918495297805643|0.8732280275415149|0.8946564885496182
64|['AirTemp', 'QV', 'Omega', 'Lon', 'dQV']|0.11372549019607843|0.10815047021943573|0.5449860788506208|0.5656909462219197|0.8862745098039215|0.8918495297805643|0.8833467417538213|0.8946564885496182
100|['AirTemp', 'QV', 'Omega', 'Lon', 'dQV']|0.11294117647058824|0.10815047021943573|0.5481241058930303|0.5656909462219197|0.8870588235294118|0.8918495297805643|0.8845228548516438|0.8946564885496182
9|['AirTemp', 'Omega', 'UWinds', 'Lat', 'Lon', 'LifeTime']|0.12588235294117647|0.10815047021943573|0.4963466596932734|0.5656909462219197|0.8741176470588236|0.8918495297805643|0.8701981399110393|0.8946564885496182
36|['AirTemp', 'QV', 'Omega', 'VWinds', 'Lon', 'dVWinds']|0.12196078431372549|0.10815047021943573|0.5120367949053208|0.5656909462219197|0.8780392156862745|0.8918495297805643|0.8734228734228734|0.8946564885496182
81|['AirTemp', 'QV', 'Omega', 'Lon', 'dOmega', 'LifeTime']|0.11254901960784314|0.10815047021943573|0.549693119414235|0.5656909462219197|0.8874509803921569|0.8918495297805643|0.8843208383716243|0.8946564885496182
36|['AirTemp', 'QV', 'Omega', 'UWinds']|0.12549019607843137|0.10815047021943573|0.49791567321447816|0.5656909462219197|0.8745098039215686|0.8918495297805643|0.8711755233494365|0.8946564885496182
9|['AirTemp', 'QV', 'Omega', 'UWinds', 'Lon', 'WaveTrajectory']|0.1203921568627451|0.10815047021943573|0.5183128489901399|0.5656909462219197|0.8796078431372549|0.8918495297805643|0.8754563894523328|0.8946564885496182
